created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Mar 10 14:29:38 +0000 2023;1634199839927062528;"Mental rusak kesehatan rusak , ah bego banget w anying";0;0;0;0;in;982031106;1634199839927062528;farinach20;https://twitter.com/farinach20/status/1634199839927062528
Fri Mar 10 12:51:57 +0000 2023;1634175258138918912;"berlatih yoga setiap hari setelah mengetahui bahwa latihan yoga sepuluh menit sehari sangat bermanfaat bagi kesehatan fisik dan mental. Biasakan berlatih yoga secara rutin setiap hari dengan menyisihkan waktu dan memvariasikan latihan. Dikutip dari https://t.co/h5ObNDOHGy https://t.co/oqmxAWPJFU";0;1;0;3;in;3008531568;1634175192548392960;kantahdenpasar;https://twitter.com/kantahdenpasar/status/1634175258138918912
Wed Mar 08 02:44:19 +0000 2023;1633297567412027393;"semakin tinggi harga kendaraan berbanding terbalik dengan isi otak dan kesehatan mental pemilik nya 😅😆 hanya opini bang";0;0;0;0;in;1519664040888643585;1633297567412027393;SayangiKami;https://twitter.com/SayangiKami/status/1633297567412027393
Tue Mar 07 23:15:03 +0000 2023;1633244903764537346;"@Cintasalsadila demi kesehatan fisik dan mental";0;0;0;0;in;113526135;1633239986840694786;yuniartabs;https://twitter.com/yuniartabs/status/1633244903764537346
Tue Mar 07 01:21:13 +0000 2023;1632914266054610944;"Tapi kesehatan mental rungkad lur.";0;0;0;0;in;169076292;1632914266054610944;haryzki;https://twitter.com/haryzki/status/1632914266054610944
Tue Mar 07 01:00:23 +0000 2023;1632909023954731010;"Kesehatan mental lebih utama dari pada popularitas.  Kesehatan mental lebih utama dari pada kekayaan.  Kesehatan mental lebih utama dari pada jabatan.  Kesehatan mental lebih utama dari pada menyenangkan semua orang.   #mentalhealth";0;1;0;3;in;1292970805727391744;1632909023954731010;AnissQr;https://twitter.com/AnissQr/status/1632909023954731010
Tue Mar 07 00:47:53 +0000 2023;1632905877576617986;"My parents spanked me as a child, as a result, now I'm suffer from psychological condition known as "Respect for Others" . #motivasi #motivasionline #motivation #mentalhealth #kesehatanmental #psychological https://t.co/r2WBf6rvU5";0;0;0;2;en;47474236;1632905877576617986;reggiepranoto;https://twitter.com/reggiepranoto/status/1632905877576617986
Mon Mar 06 14:03:04 +0000 2023;1632743600936341507;"@Alpha_Phoenix__ @NotoIvantka Wah kalau kerja terpaksa itu ga bagus bang, beban buat hati dan pikiran, saran mending resign bang demi kesehatan mental";0;1;0;0;in;313353940;1632396577519333376;ajussurtiana77;https://twitter.com/ajussurtiana77/status/1632743600936341507
Mon Mar 06 10:30:18 +0000 2023;1632690058447953925;"Justru pusing dan eneg, atau gue kena stress academic ya..  Padahal fokus di kesehatan mental 😂😂";0;0;0;0;in;954700288681639936;1632690058447953925;xhbeju;https://twitter.com/xhbeju/status/1632690058447953925
Sun Mar 05 18:30:14 +0000 2023;1632448449550630912;"@rizal_tomen Sementara ojo moro rinjani sek gus demi kesehatan mental tuan rumah🙏";0;1;0;0;in;480280246;1632447786519244801;temewadare;https://twitter.com/temewadare/status/1632448449550630912
Sun Mar 05 18:12:34 +0000 2023;1632444005207412736;"Jangan begadang, ga baik buat kesehatan mental 🙏";0;1;0;0;in;1175783962964193286;1632444005207412736;enrekopi;https://twitter.com/enrekopi/status/1632444005207412736
Sun Mar 05 15:34:57 +0000 2023;1632404336226729984;"Yaampunn ini kenapa pundakk masih sakit amatt yaa rasanya .. udh lebih sebulan jugaa .. tolong dong tutoriall ngembaliin kesehatan mental sm ngilangin troma gimna siii ???!!! Need urgentt!!!!!!!";0;0;0;0;in;907799935235395585;1632404336226729984;ex_ffeh;https://twitter.com/ex_ffeh/status/1632404336226729984
Sat Mar 04 18:13:18 +0000 2023;1632081801660469248;"@tanyarlfes Pasangan yg supportif, lingkungan kerja yg positif, kesehatan mental serta keseimbangan mental, ketenangan batin, kebahagiaan sederhana, keluarga yg supportif, temen yg ga fake (1 aja gapapa)🥹";0;0;0;0;in;533972639;1631956398820179969;agvernanda;https://twitter.com/agvernanda/status/1632081801660469248
Sat Mar 04 17:00:17 +0000 2023;1632063426452418560;"baca komen netizen dibawah jahat bgt,tp deserve sih kelakuan mereka nutupin tindak kriminal pake alasan kesehatan mental buat menghindari hukum tp nyawa org dibuat mainan";0;0;2;4;in;1046419677499408384;1632063426452418560;hopeulicious;https://twitter.com/hopeulicious/status/1632063426452418560
Sat Mar 04 13:54:59 +0000 2023;1632016793786273792;"Bismillah... Hai...Nira  Terus jadi Orang Baik yach..🥰 Jaga Sholat, Jaga Kesehatan, Jaga Keluarga..  Kamu Kuat, Kamu sabar, kamu mental Tinggi,  Terus Berjuang Yach..? Masih Banyak Yang ingin kau Capai Masih Banyak Yang ingin Kau Bahagiain...  Kamu Sukses Terus yach... #birthday https://t.co/sfedkKTSCS";0;0;0;1;in;1631312976237166593;1632016793786273792;NiraFace;https://twitter.com/NiraFace/status/1632016793786273792
Thu Mar 02 15:09:02 +0000 2023;1631310653309743104;"Kesehatan mental yg sudah rusak.";0;0;0;0;in;1004705955089563648;1631310653309743104;sitaorr;https://twitter.com/sitaorr/status/1631310653309743104
Thu Mar 02 04:43:52 +0000 2023;1631153326086848513;"Lapas Banda Mengikuti Sosialisasi Secara Daring Tentang Pemenuhan Hak Wbp Dalam Mendapatkan Pelayanan Kesehatan Mental Di Lapas https://t.co/0l8XTuVknE";0;0;0;0;in;1420290867680616448;1631153326086848513;LapasBandanaira;https://twitter.com/LapasBandanaira/status/1631153326086848513
Wed Mar 01 15:22:38 +0000 2023;1630951687254061056;"sebagai praktisi kesehatan mental mungkin video saya dapat menjadi POV yg berbeda untuk para netizen bang @Dennysiregar7 🙏🏻";0;0;0;0;in;47474236;1630951687254061056;reggiepranoto;https://twitter.com/reggiepranoto/status/1630951687254061056
Wed Mar 01 08:45:49 +0000 2023;1630851825376321536;"Februari sudah berlalu kemarin. Saatnya kita bertaruh untuk tetap waras dengan jaga kesehatan mental bulan Maret ini..  https://t.co/BozN2GcfIV  Jangan lupa manfaatkan #WifiRumah supaya akses #PaketInternetCepat tanpa hambatan.";0;0;0;0;in;946760795534143488;1630851825376321536;blogger_eksis;https://twitter.com/blogger_eksis/status/1630851825376321536
Wed Mar 01 08:04:21 +0000 2023;1630841390056996864;"Ga ngerti lagi sama mata kuliah kesehatan mental keluarga,.. Bisa-bisanya keluar dari DPS.  Unrespect gue...";0;0;0;0;in;954700288681639936;1630841390056996864;xhbeju;https://twitter.com/xhbeju/status/1630841390056996864
Wed Mar 01 02:48:14 +0000 2023;1630761835942248448;"#gangguantidur #tidur #sulittidur #kelelahan #kesehatanmental #napsumakan #klinik #jakarta #jakartaselatan https://t.co/DuFg3TveZO";0;1;0;0;qme;1627244868362960900;1630761835942248448;titikbalik_rc;https://twitter.com/titikbalik_rc/status/1630761835942248448
Tue Feb 28 10:21:03 +0000 2023;1630513403084275712;"dalam mendapatkan layanan kesehatan mental di Lapas, kesehatan mental bagi para warga binaan pemasyarakatan, dan pentingnya pelayanan kesehatan mental bagi WBP  #KemenkumhamJabar #RAndikaDwiPrasetya";0;0;12;3;in;1040049987059503104;1630513378795061249;lapas_kuningan;https://twitter.com/lapas_kuningan/status/1630513403084275712
Tue Feb 28 10:21:00 +0000 2023;1630513392753741824;"Dalam sosialisasi melalui diskusi Opini Kebijakan ini, mengambil tema Pemenuhan Hak Warga Binaan Pemasyarakatan Dalam Mendapatkan Pelayanan Kesehatan Mental di Lembaga Pemasyarakatan  #KemenkumhamJabar #RAndikaDwiPrasetya";0;1;4;0;in;1040049987059503104;1630513378795061249;lapas_kuningan;https://twitter.com/lapas_kuningan/status/1630513392753741824
Mon Feb 27 14:55:01 +0000 2023;1630219960944566280;"Memberikan sedikit Edukasi dan Motivasi kepada para Residen Rawatan di Yayasan Bersama Kita Pulih. #edukasi #motivasi #konselor #kesehatanmental #adiksi #narkoba #praktisi #psikotropika #motivator #motivatorindonesia https://t.co/cczG1i8kHi";0;0;2;2;in;47474236;1630219960944566280;reggiepranoto;https://twitter.com/reggiepranoto/status/1630219960944566280
Mon Feb 27 00:32:58 +0000 2023;1630003019466293248;"Ketika tubuh mangalami  kesulitan untuk tidur dimalam hari, salah satunya disebabkan karena masalah kesehatan mental, atau depresi. Dengan KOKU OIL PREMIUM perbaiki kualitas tidurmu dan membuat mengembalikan stamina tubuh....!  #kokuoilpremium https://t.co/2woLLpIAnr";0;0;0;0;in;1573258101431496704;1630003019466293248;MukhlainiM;https://twitter.com/MukhlainiM/status/1630003019466293248
Sun Feb 26 03:31:15 +0000 2023;1629685498573889537;"Keknya tuh Pemerintah Wajib Harus Kudu, adain layanan Free call center 24 Jam psikolog buat generasi skrg deh, masalah kesehatan mental, bullying, tindak kekerasan remaja saat² ini kok makin lama makin ngeri banget. Tag kali didenger @jokowi @KemenkesRI @KemensosRI";0;0;0;0;in;840933509707382784;1629685498573889537;YoshAditya;https://twitter.com/YoshAditya/status/1629685498573889537
Sun Feb 26 02:48:31 +0000 2023;1629674743313072128;"@ManzJones94 @id_lgk Jangan ngikut2 LGK bang. Bawa2 kesehatan mental";0;1;0;0;in;1143135237641125889;1629597341874552833;cakkadull;https://twitter.com/cakkadull/status/1629674743313072128
Sat Feb 25 22:24:41 +0000 2023;1629608349766672384;"Maybe it sounds too much. Tp punya teman yg ngingetin terkait kesehatan mental adl hal yg patut disyukuri 🤣 somehow bersyukur selalu di kelilingi orang2 baik. https://t.co/R45lVWkIUT";0;0;0;1;in;438121932;1629608349766672384;debuatomik;https://twitter.com/debuatomik/status/1629608349766672384
Sat Feb 25 18:16:53 +0000 2023;1629545987126722562;"Menjaga hati juga sangat penting untuk kesehatan secara keseluruhan, baik itu kesehatan fisik, mental, dan emosional.  #ntdotinfo | insight berita dan informasi seputar NTT https://t.co/fQltQzzjWe";0;0;0;0;in;1618630001850732551;1629545987126722562;nttdotinfo;https://twitter.com/nttdotinfo/status/1629545987126722562
Sat Feb 25 00:49:44 +0000 2023;1629282462550593536;"Yaitu jika kita mengikuti tontonan yg memberikan informasi bermanfaat bagi kesehatan jiwa dan mental kita, bukan tontonan yg bersifat damage terhadap kesehatan jiwa dan mental kita. Atur sendiri tontonanmu dg manfaatin #WiFiRumah dan  #PaketInternetCepat";0;0;0;1;in;1156757696990683136;1629282462550593536;adeanita40;https://twitter.com/adeanita40/status/1629282462550593536
Fri Feb 24 07:41:11 +0000 2023;1629023618704478208;"" perilaku kesehatan mental berawal dari pikiran yang sehat,tetap kelola mental health untuk terus postif setiap harinya ".salam mental health🫂 https://t.co/myTsiQDbWo";0;0;0;0;in;1558365754436685824;1629023618704478208;KlinikMedisi;https://twitter.com/KlinikMedisi/status/1629023618704478208
Thu Feb 23 05:27:23 +0000 2023;1628627561243893760;"Wah gilasih gue , udah berapa banyak orang yg gue blok haha gapapa demi kesehatan mental diri sendiri , ternyata sendiri gak seburuk itu kok , daripada dibohongin dikecewain . Ya meminilalisir sakit hati lah ya , bye bitch !";0;0;0;0;in;79680255;1628627561243893760;adhedrd;https://twitter.com/adhedrd/status/1628627561243893760
Wed Feb 22 10:46:15 +0000 2023;1628345417388920834;"Guys saranin bgt matkul kesehatan mental komunitas!! Jadi introspeksi diri banget dan lebih aware sama lingkup temen jg";0;0;0;0;in;1312319381783801856;1628345417388920834;farrahfanny_;https://twitter.com/farrahfanny_/status/1628345417388920834
Tue Feb 21 01:22:43 +0000 2023;1627841210621784064;"@AdjieSanPutro Karena malu dengan cibiran Dimana stigma pengetahuan kesehatan mental masyarakat kita secara umum hanya terbagi Dua.  Kalo gak dikira Gila Yaa Dikira orang stress  Miris yaa mas. Padahal gangguan mental itu banyak jenisnya, kayak penyakit medis juga. Lihat aja buku DSM-V tebelnya";0;0;0;0;in;109201891;1627551141616816129;mdzarghifff;https://twitter.com/mdzarghifff/status/1627841210621784064
Mon Feb 20 22:57:41 +0000 2023;1627804713642258432;"#psikoedukasi #kesehatanmental #sehat #jiwa #edukasi #bogor #jawabarat #seminar #yayasan #klinik https://t.co/KacRNvurkd";0;0;1;0;qme;47474236;1627804713642258432;reggiepranoto;https://twitter.com/reggiepranoto/status/1627804713642258432
Mon Feb 20 16:31:00 +0000 2023;1627707401632882688;"Kita kerja selain mencari pekerjaan untuk mendapatkan uang tapi kita juga harus mencari pekerjaan yg enjoy nyaman bahagia dan kesehatan mental jiwa kita bisa terkontrol dan tdk mudah untuk sakit hati  $catatanmalamsunyi  %manutdalanegusti";0;0;0;0;in;1510157664780660737;1627707396121575425;rozi2422;https://twitter.com/rozi2422/status/1627707401632882688
Mon Feb 20 16:31:00 +0000 2023;1627707399732875269;"Apabila kita memilih untuk BERTAHAN kita akan terus menerima perasaan marah, sakit hati (gelo), tidak enjoy, Tetapi kita akan terbiasa dan kebal terhadap lingkungan yg toxic .. tetapi apabila kita memilih BERTAHAN kesehatan jiwa mental kita secara tdk langsung akan terganggu.";0;1;0;0;in;1510157664780660737;1627707396121575425;rozi2422;https://twitter.com/rozi2422/status/1627707399732875269
Sun Feb 19 16:30:34 +0000 2023;1627344903356444672;"#klinik #kesehatanmental #psikiater #psikolog #sehat #jiwa #jakarta #jakartaselatan https://t.co/OModkQReo0";0;0;0;0;qme;1627244868362960900;1627344903356444672;titikbalik_rc;https://twitter.com/titikbalik_rc/status/1627344903356444672
Sat Feb 18 14:42:49 +0000 2023;1626955398971559936;"demi kesehatan fisik &amp  mental 🌅🌊 https://t.co/ejsFZcVDke";0;0;0;0;in;195344404;1626955398971559936;cielmiisilmi;https://twitter.com/cielmiisilmi/status/1626955398971559936
Sat Feb 18 14:34:40 +0000 2023;1626953349986922498;"Gimana my friend kesehatan mental aman @digawebungah @zazaliBemo @MRifqi_6 @riskyardiputra @GuruhAldaka_ ???";0;1;0;0;in;60546947;1626953349986922498;adimass19;https://twitter.com/adimass19/status/1626953349986922498
Sat Feb 18 05:58:36 +0000 2023;1626823475255205894;"@sovfly @avocaduy @tanyarlfes Makanya kalau udah nikah better tinggal cuma sama suami. Gak dengan ortu kita, Gak juga dengan mertua. Demi kesehatan mental dan keselamatan hubungan suami istri 😄";0;0;0;0;in;145074339;1626599852397432837;hstydk;https://twitter.com/hstydk/status/1626823475255205894
Fri Feb 17 08:30:02 +0000 2023;1626499199461359617;"Panca Olah Institute dalam hal ini hadir dengan program Social Education Training bagi para murid dan guru untuk mewujudkan kesehatan mental anak bangsa.  #pulihpascapandemi #educationforlife #pancaolah #pancaolahinstitute";0;1;0;0;in;1056449833970462721;1626498386978541569;pancaolah;https://twitter.com/pancaolah/status/1626499199461359617
Fri Feb 17 05:28:35 +0000 2023;1626453534614106112;"agree, wfo tetap perlu. WFH bisa satu atau dua hari seminggu untuk kesehatan mental 🙏🏽";0;0;1;2;in;85029003;1626453534614106112;munifhamdun;https://twitter.com/munifhamdun/status/1626453534614106112
Fri Feb 17 01:26:42 +0000 2023;1626392664391426051;"Usut punya usut, rasa insecure bisa menyebabkan gangguan kesehatan mental jika ia dibiarkan begitu saja. Oleh karenanya, cobalah tips di bawah ini jika kamu sedang merasa insecure. Untuk penanganan lebih lanjut, kamu juga bisa berkonsultasi dengan para profesional di bidangnya https://t.co/KaH3VP4U9t";0;0;0;0;in;1056449833970462721;1626392036667715585;pancaolah;https://twitter.com/pancaolah/status/1626392664391426051
Thu Feb 16 12:47:14 +0000 2023;1626201538757799936;"@Tia_aaa24 @kdrama_menfess Iyaa kan, tadi nyari belum ada yg jawab ini. Padahal bagus loh. Apalagi skrg tentang kesehatan mental lagi update bgt";0;0;0;0;in;1191930204870127616;1625907204229586944;kirikanande;https://twitter.com/kirikanande/status/1626201538757799936
Thu Feb 16 12:23:29 +0000 2023;1626195561807478787;"Pengaruh dosen pembimbing terhadap kesehatan mental mahasiswa semester akhir";0;0;0;0;in;1497037318976589824;1626195561807478787;FdLecturer;https://twitter.com/FdLecturer/status/1626195561807478787
Wed Feb 15 10:38:41 +0000 2023;1625806797675335680;"Setuju. Kesehatan mental harus kita dahulukan. https://t.co/Kdrlv0GMef";0;0;0;0;in;43787757;1625806797675335680;tastawidhana;https://twitter.com/tastawidhana/status/1625806797675335680
Wed Feb 15 00:19:42 +0000 2023;1625651028531249152;"Kesehatan mental dan menyelamatkan diri itu perlu 🤍";0;0;0;0;in;549188381;1625651028531249152;ArdanaNeswariP;https://twitter.com/ArdanaNeswariP/status/1625651028531249152
Tue Feb 14 15:02:52 +0000 2023;1625510892740956161;"Jangan anggap remeh ya kesehatan mental, apalagi kesehatan mental di tempat kerja. Bukan juga harus dimanjain kesmen di tempat kerja tapi lebih ke aware dan how to overcome our problem🫶🏻";0;2;0;9;in;1664611082;1625510892740956161;sangkucinghitam;https://twitter.com/sangkucinghitam/status/1625510892740956161
Tue Feb 14 13:42:41 +0000 2023;1625490717991923714;"kaya kesehatan mental gw https://t.co/CrOx3w4S5f";0;0;0;1;in;516321948;1625490717991923714;kusukaraddler;https://twitter.com/kusukaraddler/status/1625490717991923714
Tue Feb 14 12:09:19 +0000 2023;1625467220242604032;"sementara menutup whatsapp, demi kesehatan mental.";1;0;0;1;in;1325077562070949888;1625467220242604032;naravitlertrat;https://twitter.com/naravitlertrat/status/1625467220242604032
Mon Feb 13 08:14:05 +0000 2023;1625045631957098496;"Mengenali Sejak Dini Gejala Gangguan Kesehatan Mental https://t.co/U2XocNtuNe https://t.co/yYiIX0k3F2";0;0;0;6;in;151261945;1625045631957098496;UGMYogyakarta;https://twitter.com/UGMYogyakarta/status/1625045631957098496
Mon Feb 13 03:22:24 +0000 2023;1624972229074362368;"Healing bagi yang di #Sentul #Ciawi #Bogor #kesehatanmental #kesehatanfisik #mentalhealth #sakit https://t.co/AHn5ruXg4O";0;0;4;6;in;599140842;1624972229074362368;OneEarthCentre;https://twitter.com/OneEarthCentre/status/1624972229074362368
Sun Feb 12 15:09:52 +0000 2023;1624787879263375360;"@txtdrberseragam Mereka ini punya uang, punya mobil mahal. Bisa dibilang orang kaya lah. Tp ko kebanyakan arogan yaa. Apa ternyata menjadi orang kaya itu tidak bisa menjamin kesehatan mental dengan kehidupan yg damai?";0;0;0;5;in;321450527;1624748319020036097;darifurqon;https://twitter.com/darifurqon/status/1624787879263375360
Sun Feb 12 13:45:37 +0000 2023;1624766676884684800;"Banyak yang bilang  Ikii sekarang kerja apa? Kenapa kok resign kemaren udah bagus loh kerjaannya, Sekarang kan susah nyari kerjaan ... Duhh stopp yaa aku yg tau aku dan kesehatan mental tu no 1 . Gk susah klo niat ✨";0;1;0;3;in;1585663704401838080;1624766676884684800;madeinchinday;https://twitter.com/madeinchinday/status/1624766676884684800
Sat Feb 11 18:09:51 +0000 2023;1624470785627930625;"Tapi oligarki yg beri "kiamat" kepada anak yg baru lahir, kewajibannya udh mantap ya soal jaminan pendidikan kesehatan tempat tinggal? Ada hak dan kewajiban yg harus sejajar, kalau tidak di ya muncul demografi anak2 mental gangster kucrut!";0;0;0;0;in;535089001;1624470785627930625;wayan_agung22;https://twitter.com/wayan_agung22/status/1624470785627930625
Sat Feb 11 02:21:37 +0000 2023;1624232156154454017;"Huhu iyaa maaf cuma menjaga kesehatan mental. Ga benci kok cuma menghindari mental down aja😭 https://t.co/HNCoQgK7XM";0;0;0;0;in;1482124772;1624232156154454017;lysh___;https://twitter.com/lysh___/status/1624232156154454017
Fri Feb 10 16:48:29 +0000 2023;1624087923363823616;"Keseruan srikandi ganjar Sumut dalam melakukan kegiatan seminar kesehatan "pentingnya membangun kesehatan reproduksi dan mental remaja" #GanjarPranowo  #ganjarpresiden2024 #srikandiganjarsumut https://t.co/dBPyK32n0z";0;0;0;4;in;1622787367978536960;1624087923363823616;SGanjarsumut;https://twitter.com/SGanjarsumut/status/1624087923363823616
Fri Feb 10 16:41:18 +0000 2023;1624086116034039810;"Keseruan srikandi ganjar Sumut dalam melakukan kegiatan seminar kesehatan "pentingnya membangun kesehatan reproduksi dan mental remaja" #GanjarPranowo  #ganjarpresiden2024 #srikandiganjarsumut https://t.co/dhZzStBXJo";0;0;0;4;in;1622787367978536960;1624086116034039810;SGanjarsumut;https://twitter.com/SGanjarsumut/status/1624086116034039810
Fri Feb 10 13:40:30 +0000 2023;1624040615964209152;"Keseruan srikandi ganjar Sumut dalam melakukan kegiatan seminar kesehatan "pentingnya membangun kesehatan reproduksi dan mental remaja" #GanjarPranowo  #ganjarpresiden2024 #srikandiganjarsumut https://t.co/QsnRT1JwEE";0;0;0;4;in;1622787367978536960;1624040615964209152;SGanjarsumut;https://twitter.com/SGanjarsumut/status/1624040615964209152
Fri Feb 10 11:55:41 +0000 2023;1624014237592084480;"@MilanistiOrId malem ini pertandingan menentukan buat Milanisti,MENANG lanjut nonton pertandingan MILAN selanjutnya, kalah atau seri petanda untuk vakum dulu nonton milan musim ini karena kesehatan badan,jantung dan mental lebih penting. biar bisa ngelola emosi,frustasi dan stress ga berlebihan";1;0;0;0;in;253942525;1623982996599750657;CHPNK_;https://twitter.com/CHPNK_/status/1624014237592084480
Fri Feb 10 07:54:56 +0000 2023;1623953650015170561;"Harapannya semoga selalu dikasih kesehatan fisik maupun mental biar kerja tetap lancar.";0;0;0;0;in;1482204678956130309;1623953650015170561;Nurmaa_02;https://twitter.com/Nurmaa_02/status/1623953650015170561
Fri Feb 10 05:11:13 +0000 2023;1623912451644469249;"@AREAJULID Ingat ya nder, prinsip berteman juga berpengaruh lho sama kesehatan mental. Kalo modelan gini terus menerus ya bisa beristirahat dalam damai sih.";0;0;0;0;in;1446029488718893060;1623575081510227970;nonanov98;https://twitter.com/nonanov98/status/1623912451644469249
Fri Feb 10 02:54:36 +0000 2023;1623878068376064004;"@luculucuaaan @KucengTerbanggg Rip kesehatan mental raga jiwa";0;0;0;0;in;324733937;1623528091846057987;chuck_persson;https://twitter.com/chuck_persson/status/1623878068376064004
Thu Feb 09 09:17:31 +0000 2023;1623612045131411456;"Bbrp bulan ikut kerja event jadi marketing kontraktor. Fee nya gede sih tapi pegel ati ngadepin orang2. Paling capek ngadepin orang dableg sama klien yg suka marah2. Apalagi kalo dimaki2 bukan krn kesalahan kita.   Emang udh plg bener di rumah aja. Kesehatan mental lebih mahal.";0;1;0;0;in;86678991;1623612045131411456;diijeeh;https://twitter.com/diijeeh/status/1623612045131411456
Thu Feb 09 03:18:05 +0000 2023;1623521591635349505;"isteri lagi merasakan fase kehamilan trimester 1, suami lagi burn out sama kerjaan dan segala masalah disekitarnya.  berharap selalu dikasih kesehatan dan kekuatan mental dan fisik aja.";0;0;0;0;in;277936377;1623521591635349505;ratihajeng_;https://twitter.com/ratihajeng_/status/1623521591635349505
Wed Feb 08 21:30:29 +0000 2023;1623434112936644608;"Mau minum madu dari sarangnya?   Ini sarang madu, rasanya mantaaaappp  250 gram 70.000  500 gram 100.000  yuk, dicobain  #maduaddawam #madu #maduasli #madusarang #maduoriginal #kesehatanmental #kesehatanmasyarakat https://t.co/e9wcLi1Wch";0;0;0;0;in;1597810739405651968;1623434112936644608;DzikranFaqihjk;https://twitter.com/DzikranFaqihjk/status/1623434112936644608
Wed Feb 08 06:48:07 +0000 2023;1623212061059874816;"Bismillah......tidak menjadi pribadi yang menyebalkan...  #toxicpeople #orangnegatif #orangmenyebalkan #mentalhealth #kesehatanmental #npd #BPd #narcissits #narsistik #narsisis #empath #empathic #peoplepleaser #Titanic https://t.co/aJYXAAoqJH";0;0;0;0;in;2179345381;1623212061059874816;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1623212061059874816
Tue Feb 07 12:46:28 +0000 2023;1622939851476856832;"@madmoiselledrie @yourgoodmen @worksfess Sekedar mengingatkan, kalau cuti nih. Namanya cuti ya enggak kerja. Kalau ditanya kenapa slow respon ya karena cuti  Kalau cuti tetep dituntut fast respon, berarti ya bilangin aja sama atasan "mohon pengertiannya Pak/Bu, saya cuti untuk menjaga kesehatan mental dan fikiran 🙏"";0;0;2;2;in;1370780366131265536;1622920847425150976;aulia_fatta;https://twitter.com/aulia_fatta/status/1622939851476856832
Tue Feb 07 12:27:56 +0000 2023;1622935189491191808;"untuk apa sukses punya kebebasan finacial tapi tidak punya kesehatan mental 😔";0;0;0;0;in;1052434622;1622935189491191808;ricoodock;https://twitter.com/ricoodock/status/1622935189491191808
Tue Feb 07 01:19:57 +0000 2023;1622767084227952640;"#Perlukah Cek Kesehatan Meski Tubuh Sedang #Fit? Berikut Penjelasannya  Selain kesehatan fisik, #kesehatan #mental juga #penting.  Jangan #bangga menjadi #pelacur, #pencuri dan #penipu.  https://t.co/1zYSbKIV2c  #Singapura #Malaysia #Indonesia #Batam  https://t.co/MhIM79GHXc";0;0;0;0;in;1386999467291807753;1622767084227952640;scamsyndicate;https://twitter.com/scamsyndicate/status/1622767084227952640
Mon Feb 06 23:55:45 +0000 2023;1622745897569492992;"Apa yang harus dilakukan saat gym ramenya udah kayak pasar ikan plus genk yang jejeritan? Iyak benar, pulang aja. Karena kesehatan fisik dan mental harus seimbang 😜";0;3;0;0;in;57633317;1622745897569492992;bernardls;https://twitter.com/bernardls/status/1622745897569492992
Sun Feb 05 16:50:33 +0000 2023;1622276504263725056;"bertemanlah dengan berkesadaran dan sesuai porsinya..jika tidak bisa, skip dan pergilah darinya....  #teman #friend #toxicfriend #utang #eliezer #richardeliezer #brigadirj #joshua #sambo #friendship #mentalhealth #kesehatanmental #relationship https://t.co/paNF3BAV39";0;0;0;0;in;2179345381;1622276504263725056;FatmaFpasuruan;https://twitter.com/FatmaFpasuruan/status/1622276504263725056
Sun Feb 05 00:39:49 +0000 2023;1622032211062181890;"olahraga merupakan satu di antara aktivitas yang memberikan banyak manfaat bagi tubuh. Selain menyehatkan, olahraga dapat memberikan energi prima untuk tubuh Berolahraga dengan benar mengoptimalkan kesehatan fisik dan menguatkan mental." https://t.co/ApR9QUE9js";0;0;0;0;in;1106504551685738496;1622032211062181890;M_Alkh_Soulowe;https://twitter.com/M_Alkh_Soulowe/status/1622032211062181890
Sat Feb 04 16:40:37 +0000 2023;1621911616832012292;"Inpo TRI kalo ada pendaftaran fans Al-Nassr yaaa, pengen kesehatan mental yg lebih baik soalnya 🙏🏻😇";0;1;0;0;in;212915341;1621911616832012292;ksatriaRINO;https://twitter.com/ksatriaRINO/status/1621911616832012292
Sat Feb 04 11:01:21 +0000 2023;1621826234585059329;"Beli kebahagiaan dan kesehatan mental :(";0;0;0;0;in;102663927;1621826234585059329;lappet3000an;https://twitter.com/lappet3000an/status/1621826234585059329
Fri Feb 03 14:47:36 +0000 2023;1621520786933813249;"Ngeblock akun sosmed yg sungguh annoying itu adalah pilihan yg tepat. Tidak baik bagi kesehatan mental.😉";0;0;1;0;in;369871778;1621520786933813249;dewaayunia_;https://twitter.com/dewaayunia_/status/1621520786933813249
Fri Feb 03 03:47:11 +0000 2023;1621354585423253504;"@MiniiiOneee @Metro_TV Hahahh this rude but yeahhhh  that's the ugly truth. Resiko negara gak gitu apresiasi tenaga kesehatan mental. Silahkan cek awal dari kemajuan sebuah bangsa ditandai juga dikenalnya dengan tokoh psikolgi. Sebutlah Socrates, Rene Descartes, Ibnu Sina, Sigmund Freud, C.Gustav Jung";0;1;0;0;in;109201891;1620999122118672386;mdzarghifff;https://twitter.com/mdzarghifff/status/1621354585423253504
Thu Feb 02 02:07:32 +0000 2023;1620967120292175873;"Menjaga lisan ketika berbicara dg seseorang juga ada baiknya dijaga, berusaha tdk menyakiti hati dg lawan bicara kita.  Yuk mulai sekarang tanamkan selflove  diri sendiri untuk mempertahankan kesehatan mental kita.";0;0;0;0;in;1181532424955547649;1620964328194314240;Defi34592186;https://twitter.com/Defi34592186/status/1620967120292175873
